RUNDATE,SOURCE_FILE,REPORT_NAME,YEAR,MONTH,ROW_NAME,CURRENT_MONTH,CALENDAR_YTD,FISCAL_YTD,CURRENCY
2026-02-04 23:32:37,JULY-2025-CASINO-REVENUE-DATA.pdf,Table Games Revenue - MGM National Harbor,2025,July,MGM National Harbor (80%),20473556.02,152083177.43,20473556.02,USD
2026-02-04 23:32:37,JULY-2025-CASINO-REVENUE-DATA.pdf,Table Games Revenue - Live! Casino & Hotel,2025,July,Gross Terminal Revenue,15472003.83,114788488.1,15472003.83,USD
2026-02-04 23:32:37,JULY-2025-CASINO-REVENUE-DATA.pdf,Table Games Revenue - Live! Casino & Hotel,2025,July,Non-Banked Games,1472880.0,9504216.0,1472880.0,USD
2026-02-04 23:32:37,JULY-2025-CASINO-REVENUE-DATA.pdf,Table Games Revenue - Live! Casino & Hotel,2025,July,Banked Games,13999123.83,105284272.1,13999123.83,USD
2026-02-04 23:32:37,JULY-2025-CASINO-REVENUE-DATA.pdf,Table Games Revenue - Live! Casino & Hotel,2025,July,Total,15472003.83,114788488.1,15472003.83,USD
2026-02-04 23:32:37,JULY-2025-CASINO-REVENUE-DATA.pdf,Table Games Revenue - Live! Casino & Hotel,2025,July,Education Trust Fund (20%) after 12/8/16 (15%),2320800.57,17218273.21,2320800.57,USD
2026-02-04 23:32:37,JULY-2025-CASINO-REVENUE-DATA.pdf,Table Games Revenue - Live! Casino & Hotel,2025,July,Local Jurisdictions (5%),773600.2,5739424.42,773600.2,USD
2026-02-04 23:32:37,JULY-2025-CASINO-REVENUE-DATA.pdf,Table Games Revenue - Live! Casino & Hotel,2025,July,Live! Casino & Hotel (80%),12377603.06,91830790.47,12377603.06,USD
2026-02-04 23:32:37,JULY-2025-CASINO-REVENUE-DATA.pdf,Table Games Revenue - Horseshoe Casino,2025,July,Gross Terminal Revenue,3898880.27,29743790.83,3898880.27,USD
2026-02-04 23:32:37,JULY-2025-CASINO-REVENUE-DATA.pdf,Table Games Revenue - Horseshoe Casino,2025,July,Non-Banked Games,225659.0,2130169.0,225659.0,USD
2026-02-04 23:32:37,JULY-2025-CASINO-REVENUE-DATA.pdf,Table Games Revenue - Horseshoe Casino,2025,July,Banked Games,3673221.27,27613621.83,3673221.27,USD
2026-02-04 23:32:37,JULY-2025-CASINO-REVENUE-DATA.pdf,Table Games Revenue - Horseshoe Casino,2025,July,Total,3898880.27,29743790.83,3898880.27,USD
2026-02-04 23:32:37,JULY-2025-CASINO-REVENUE-DATA.pdf,Table Games Revenue - Horseshoe Casino,2025,July,Education Trust Fund (20%) after 12/8/16 (15%),584832.04,4461568.62,584832.04,USD
2026-02-04 23:32:37,JULY-2025-CASINO-REVENUE-DATA.pdf,Table Games Revenue - Horseshoe Casino,2025,July,Local Jurisdictions (5%),194944.01,1487189.55,194944.01,USD
2026-02-04 23:32:37,JULY-2025-CASINO-REVENUE-DATA.pdf,Table Games Revenue - Horseshoe Casino,2025,July,Horseshoe Casino (80%),3119104.22,23795032.66,3119104.22,USD
2026-02-04 23:32:37,JULY-2025-CASINO-REVENUE-DATA.pdf,Table Game Revenue - Ocean Downs Casino,2025,July,Gross Terminal Revenue,1044061.97,4989656.67,1044061.97,USD
2026-02-04 23:32:37,JULY-2025-CASINO-REVENUE-DATA.pdf,Table Game Revenue - Ocean Downs Casino,2025,July,Non-Banked Games,0.0,0.0,0.0,USD
2026-02-04 23:32:37,JULY-2025-CASINO-REVENUE-DATA.pdf,Table Game Revenue - Ocean Downs Casino,2025,July,Banked Games,1044061.97,4989656.67,1044061.97,USD
2026-02-04 23:32:37,JULY-2025-CASINO-REVENUE-DATA.pdf,Table Game Revenue - Ocean Downs Casino,2025,July,Total,1044061.97,4989656.67,1044061.97,USD
2026-02-04 23:32:37,JULY-2025-CASINO-REVENUE-DATA.pdf,Table Game Revenue - Ocean Downs Casino,2025,July,Education Trust Fund (20%) after 12/8/16 (15%),156609.3,748448.5,156609.3,USD
2026-02-04 23:32:37,JULY-2025-CASINO-REVENUE-DATA.pdf,Table Game Revenue - Ocean Downs Casino,2025,July,Local Jurisdictions (5%),52203.09,249482.83,52203.09,USD
2026-02-04 23:32:37,JULY-2025-CASINO-REVENUE-DATA.pdf,Table Game Revenue - Ocean Downs Casino,2025,July,Ocean Downs Casino (80%),835249.58,3991725.34,835249.58,USD
2026-02-04 23:32:37,JULY-2025-CASINO-REVENUE-DATA.pdf,Table Game Revenue - Hollywood Casino Perryville,2025,July,Gross Terminal Revenue,1090611.0,7415406.91,1090611.0,USD
2026-02-04 23:32:37,JULY-2025-CASINO-REVENUE-DATA.pdf,Table Game Revenue - Hollywood Casino Perryville,2025,July,Non-Banked Games,118341.0,908543.0,118341.0,USD
2026-02-04 23:32:37,JULY-2025-CASINO-REVENUE-DATA.pdf,Table Game Revenue - Hollywood Casino Perryville,2025,July,Banked Games,972270.0,6506863.91,972270.0,USD
2026-02-04 23:32:37,JULY-2025-CASINO-REVENUE-DATA.pdf,Table Game Revenue - Hollywood Casino Perryville,2025,July,Total,1090611.0,7415406.91,1090611.0,USD
2026-02-04 23:32:37,JULY-2025-CASINO-REVENUE-DATA.pdf,Table Game Revenue - Hollywood Casino Perryville,2025,July,Education Trust Fund (20%) after 12/8/16 (15%),163591.65,1112311.05,163591.65,USD
2026-02-04 23:32:37,JULY-2025-CASINO-REVENUE-DATA.pdf,Table Game Revenue - Hollywood Casino Perryville,2025,July,Local Jurisdictions (5%),54530.55,370770.33,54530.55,USD
2026-02-04 23:32:37,JULY-2025-CASINO-REVENUE-DATA.pdf,Table Game Revenue - Hollywood Casino Perryville,2025,July,Hollywood Casino (80%),872488.8,5932325.53,872488.8,USD
2026-02-04 23:32:37,JULY-2025-CASINO-REVENUE-DATA.pdf,Table Games Revenue - Rocky Gap Casino Resort,2025,July,Gross Terminal Revenue,333554.45,2935985.04,333554.45,USD
2026-02-04 23:32:37,JULY-2025-CASINO-REVENUE-DATA.pdf,Table Games Revenue - Rocky Gap Casino Resort,2025,July,Non-Banked Games,0.0,0.0,0.0,USD
2026-02-04 23:32:37,JULY-2025-CASINO-REVENUE-DATA.pdf,Table Games Revenue - Rocky Gap Casino Resort,2025,July,Banked Games,333554.45,2935985.04,333554.45,USD
2026-02-04 23:32:37,JULY-2025-CASINO-REVENUE-DATA.pdf,Table Games Revenue - Rocky Gap Casino Resort,2025,July,Total,333554.45,2935985.04,333554.45,USD
2026-02-04 23:32:37,JULY-2025-CASINO-REVENUE-DATA.pdf,Table Games Revenue - Rocky Gap Casino Resort,2025,July,Education Trust Fund (20%) after 12/8/16 (15%),50033.17,440397.77,50033.17,USD
2026-02-04 23:32:37,JULY-2025-CASINO-REVENUE-DATA.pdf,Table Games Revenue - Rocky Gap Casino Resort,2025,July,Local Jurisdictions (5%),16677.72,146799.24,16677.72,USD
2026-02-04 23:32:37,JULY-2025-CASINO-REVENUE-DATA.pdf,Table Games Revenue - Rocky Gap Casino Resort,2025,July,Rocky Gap Casino Resort (80%),266843.56,2348788.03,266843.56,USD
2026-02-04 23:32:37,JUNE-2025-CASINO-REVENUE-DATA.pdf,VLT Gaming Revenue - Total,2025,June,Gross Terminal Revenue,110848515.02,676261931.09,1358450289.55,USD
2026-02-04 23:32:37,JUNE-2025-CASINO-REVENUE-DATA.pdf,VLT Gaming Revenue - Total,2025,June,Education Trust Fund,41942811.22,256648320.22,515279989.71,USD
2026-02-04 23:32:37,JUNE-2025-CASINO-REVENUE-DATA.pdf,VLT Gaming Revenue - Total,2025,June,Casino Operators,52267758.71,318114339.85,639266429.47,USD
2026-02-04 23:32:37,JUNE-2025-CASINO-REVENUE-DATA.pdf,VLT Gaming Revenue - Total,2025,June,Purse Dedication (6%),6655931.06,40603942.49,81571171.38,USD
2026-02-04 23:32:37,JUNE-2025-CASINO-REVENUE-DATA.pdf,VLT Gaming Revenue - Total,2025,June,Local Impact Grants (5.5%),6101688.51,37222632.81,74778919.87,USD
2026-02-04 23:32:37,JUNE-2025-CASINO-REVENUE-DATA.pdf,VLT Gaming Revenue - Total,2025,June,Race Tracks Facility Renewal Account (1%),1109112.67,6766147.62,13592522.11,USD
2026-02-04 23:32:37,JUNE-2025-CASINO-REVENUE-DATA.pdf,VLT Gaming Revenue - Total,2025,June,Lottery (1%),1107230.07,6755562.5,13568464.16,USD
2026-02-04 23:32:37,JUNE-2025-CASINO-REVENUE-DATA.pdf,VLT Gaming Revenue - Total,2025,June,"Small, Minority, Women Business / Commerce",1663982.78,10150985.6,20392792.85,USD
2026-02-04 23:32:37,JUNE-2025-CASINO-REVENUE-DATA.pdf,VLT Gaming Revenue - Total,2025,June,General Fund (0%),0.0,0.0,0.0,USD
2026-02-04 23:32:37,JUNE-2025-CASINO-REVENUE-DATA.pdf,VLT Gaming Revenue - Total,2025,June,Total,110848515.02,676261931.09,1358450289.55,USD
2026-02-04 23:32:37,JUNE-2025-CASINO-REVENUE-DATA.pdf,Table Game Revenue - Total,2025,June,Gross Terminal Revenue,49820029.64,302546242.78,606366493.99,USD
2026-02-04 23:32:37,JUNE-2025-CASINO-REVENUE-DATA.pdf,Table Game Revenue - Total,2025,June,Non-Banked Games,3760146.0,22891707.06,45061950.56,USD
2026-02-04 23:32:37,JUNE-2025-CASINO-REVENUE-DATA.pdf,Table Game Revenue - Total,2025,June,Banked Games,46059883.64,279654535.72,561304543.43,USD
2026-02-04 23:32:37,JUNE-2025-CASINO-REVENUE-DATA.pdf,Table Game Revenue - Total,2025,June,Total,49820029.64,302546242.78,606366493.99,USD
2026-02-04 23:32:37,JUNE-2025-CASINO-REVENUE-DATA.pdf,Table Game Revenue - Total,2025,June,Education Trust Fund (20%) after 12/8/16 (15%),7473004.45,45381936.44,90954974.13,USD
2026-02-04 23:32:37,JUNE-2025-CASINO-REVENUE-DATA.pdf,Table Game Revenue - Total,2025,June,Local Jurisdictions (5%),2491001.48,15127312.12,30318324.69,USD
2026-02-04 23:32:37,JUNE-2025-CASINO-REVENUE-DATA.pdf,Table Game Revenue - Total,2025,June,Casino (80%),39856023.71,242036994.22,485093195.17,USD
2026-02-04 23:32:37,JUNE-2025-CASINO-REVENUE-DATA.pdf,VLT Gaming Revenue - MGM National Harbor,2025,June,Gross Terminal Revenue,40693814.54,251526036.75,510659368.0,USD
2026-02-04 23:32:37,JUNE-2025-CASINO-REVENUE-DATA.pdf,VLT Gaming Revenue - MGM National Harbor,2025,June,Education Trust Fund (41%),16702424.33,103228679.51,209628476.19,USD
2026-02-04 23:32:37,JUNE-2025-CASINO-REVENUE-DATA.pdf,VLT Gaming Revenue - MGM National Harbor,2025,June,MGM National Harbor (44%),17883017.65,110543788.74,224370179.61,USD
2026-02-04 23:32:37,JUNE-2025-CASINO-REVENUE-DATA.pdf,VLT Gaming Revenue - MGM National Harbor,2025,June,Purse Dedication (6%),2443652.58,15103168.36,30668647.76,USD
2026-02-04 23:32:37,JUNE-2025-CASINO-REVENUE-DATA.pdf,VLT Gaming Revenue - MGM National Harbor,2025,June,Local Impact Grants (5.5%),2240183.51,13845538.16,28115350.91,USD
2026-02-04 23:32:37,JUNE-2025-CASINO-REVENUE-DATA.pdf,VLT Gaming Revenue - MGM National Harbor,2025,June,Race Tracks Facility Renewal Account (1%),407191.11,2516711.13,5110229.38,USD
2026-02-04 23:32:37,JUNE-2025-CASINO-REVENUE-DATA.pdf,VLT Gaming Revenue - MGM National Harbor,2025,June,Lottery (1%),406432.21,2512358.76,5099322.2,USD
2026-02-04 23:32:37,JUNE-2025-CASINO-REVENUE-DATA.pdf,VLT Gaming Revenue - MGM National Harbor,2025,June,"Small, Minority, Women Business / Commerce (1.5%)",610913.15,3775792.09,7667161.95,USD
2026-02-04 23:32:37,JUNE-2025-CASINO-REVENUE-DATA.pdf,VLT Gaming Revenue - MGM National Harbor,2025,June,General Fund (0%),0.0,0.0,0.0,USD
2026-02-04 23:32:37,JUNE-2025-CASINO-REVENUE-DATA.pdf,VLT Gaming Revenue - MGM National Harbor,2025,June,Total,40693814.54,251526036.75,510659368.0,USD
2026-02-04 23:32:37,JUNE-2025-CASINO-REVENUE-DATA.pdf,VLT Gaming Revenue - Live! Casino & Hotel,2025,June,Gross Terminal Revenue,42009317.64,258390693.15,518338439.35,USD
2026-02-04 23:32:37,JUNE-2025-CASINO-REVENUE-DATA.pdf,VLT Gaming Revenue - Live! Casino & Hotel,2025,June,Education Trust Fund (36%),15143633.03,93120787.45,186822058.45,USD
2026-02-04 23:32:37,JUNE-2025-CASINO-REVENUE-DATA.pdf,VLT Gaming Revenue - Live! Casino & Hotel,2025,June,Live! Casino & Hotel (49%),20560030.96,126490285.16,253719395.96,USD
2026-02-04 23:32:37,JUNE-2025-CASINO-REVENUE-DATA.pdf,VLT Gaming Revenue - Live! Casino & Hotel,2025,June,Purse Dedication (6%),2522561.89,15513331.75,31122056.5,USD
2026-02-04 23:32:37,JUNE-2025-CASINO-REVENUE-DATA.pdf,VLT Gaming Revenue - Live! Casino & Hotel,2025,June,Local Impact Grants (5.5%),2312515.31,14221378.3,28530364.31,USD
2026-02-04 23:32:37,JUNE-2025-CASINO-REVENUE-DATA.pdf,VLT Gaming Revenue - Live! Casino & Hotel,2025,June,Race Tracks Facility Renewal Account (1%),420343.53,2585143.19,5186103.14,USD
2026-02-04 23:32:37,JUNE-2025-CASINO-REVENUE-DATA.pdf,VLT Gaming Revenue - Live! Casino & Hotel,2025,June,Lottery (1%),419592.45,2581434.37,5177946.88,USD
2026-02-04 23:32:37,JUNE-2025-CASINO-REVENUE-DATA.pdf,VLT Gaming Revenue - Live! Casino & Hotel,2025,June,"Small, Minority, Women Business / Commerce (1.5%)",630640.47,3878332.93,7780514.11,USD
2026-02-04 23:32:37,JUNE-2025-CASINO-REVENUE-DATA.pdf,VLT Gaming Revenue - Live! Casino & Hotel,2025,June,General Fund (0%),0.0,0.0,0.0,USD
2026-02-04 23:32:37,JUNE-2025-CASINO-REVENUE-DATA.pdf,VLT Gaming Revenue - Live! Casino & Hotel,2025,June,Total,42009317.64,258390693.15,518338439.35,USD
2026-02-04 23:32:37,JUNE-2025-CASINO-REVENUE-DATA.pdf,VLT Gaming Revenue - Horseshoe,2025,June,Gross Terminal Revenue,10080136.56,63922207.81,121034843.22,USD
2026-02-04 23:32:37,JUNE-2025-CASINO-REVENUE-DATA.pdf,VLT Gaming Revenue - Horseshoe,2025,June,Education Trust Fund (38%),3833578.08,24305464.71,46028024.02,USD
2026-02-04 23:32:37,JUNE-2025-CASINO-REVENUE-DATA.pdf,VLT Gaming Revenue - Horseshoe,2025,June,Horseshoe Casino (47%),4733847.79,30025094.52,56843913.21,USD
2026-02-04 23:32:37,JUNE-2025-CASINO-REVENUE-DATA.pdf,VLT Gaming Revenue - Horseshoe,2025,June,Purse Dedication (6%),605132.99,3836893.61,7265704.5,USD
2026-02-04 23:32:37,JUNE-2025-CASINO-REVENUE-DATA.pdf,VLT Gaming Revenue - Horseshoe,2025,June,Local Impact Grants (5.5%),554732.31,3517282.55,6660530.26,USD
2026-02-04 23:32:37,JUNE-2025-CASINO-REVENUE-DATA.pdf,VLT Gaming Revenue - Horseshoe,2025,June,Race Tracks Facility Renewal Account (1%),100841.97,639417.23,1210800.18,USD
2026-02-04 23:32:37,JUNE-2025-CASINO-REVENUE-DATA.pdf,VLT Gaming Revenue - Horseshoe,2025,June,Lottery (1%),100720.17,638831.8,1209444.93,USD
2026-02-04 23:32:37,JUNE-2025-CASINO-REVENUE-DATA.pdf,VLT Gaming Revenue - Horseshoe,2025,June,"Small, Minority, Women Business / Commerce (1.5%)",151283.25,959223.39,1816426.12,USD
2026-02-04 23:32:37,JUNE-2025-CASINO-REVENUE-DATA.pdf,VLT Gaming Revenue - Horseshoe,2025,June,General Fund (0%),0.0,0.0,0.0,USD
2026-02-04 23:32:37,JUNE-2025-CASINO-REVENUE-DATA.pdf,VLT Gaming Revenue - Horseshoe,2025,June,Total,10080136.56,63922207.81,121034843.22,USD
2026-02-04 23:32:37,JUNE-2025-CASINO-REVENUE-DATA.pdf,VLT Gaming Revenue - Ocean Downs Casino,2025,June,Gross Terminal Revenue,7639966.57,40565500.5,85320087.79,USD
2026-02-04 23:32:37,JUNE-2025-CASINO-REVENUE-DATA.pdf,VLT Gaming Revenue - Ocean Downs Casino,2025,June,Education Trust Fund (32%),2447606.84,13001701.45,27341165.27,USD
2026-02-04 23:32:37,JUNE-2025-CASINO-REVENUE-DATA.pdf,VLT Gaming Revenue - Ocean Downs Casino,2025,June,Ocean Downs Casino (53%),4045826.57,21475012.13,45173510.1,USD
2026-02-04 23:32:37,JUNE-2025-CASINO-REVENUE-DATA.pdf,VLT Gaming Revenue - Ocean Downs Casino,2025,June,Purse Dedication (6%),458651.26,2435794.43,5122687.3,USD
2026-02-04 23:32:37,JUNE-2025-CASINO-REVENUE-DATA.pdf,VLT Gaming Revenue - Ocean Downs Casino,2025,June,Local Impact Grants (5.5%),420451.43,2232966.91,4696086.81,USD
2026-02-04 23:32:37,JUNE-2025-CASINO-REVENUE-DATA.pdf,VLT Gaming Revenue - Ocean Downs Casino,2025,June,Race Tracks Facility Renewal Account (1%),76431.32,405888.06,853636.12,USD
2026-02-04 23:32:37,JUNE-2025-CASINO-REVENUE-DATA.pdf,VLT Gaming Revenue - Ocean Downs Casino,2025,June,Lottery (1%),76336.33,405188.9,852330.35,USD
2026-02-04 23:32:37,JUNE-2025-CASINO-REVENUE-DATA.pdf,VLT Gaming Revenue - Ocean Downs Casino,2025,June,"Small, Minority, Women Business / Commerce (1.5%)",114662.82,608948.62,1280671.84,USD
2026-02-04 23:32:37,JUNE-2025-CASINO-REVENUE-DATA.pdf,VLT Gaming Revenue - Ocean Downs Casino,2025,June,General Fund (0%),,0.0,0.0,USD
2026-02-04 23:32:37,JUNE-2025-CASINO-REVENUE-DATA.pdf,VLT Gaming Revenue - Ocean Downs Casino,2025,June,Total,7639966.57,40565500.5,85320087.79,USD
2026-02-04 23:32:37,JUNE-2025-CASINO-REVENUE-DATA.pdf,VLT Gaming Revenue - Hollywood Casino Perryville,2025,June,Gross Terminal Revenue,6226490.7,39100811.12,75991542.08,USD
2026-02-04 23:32:37,JUNE-2025-CASINO-REVENUE-DATA.pdf,VLT Gaming Revenue - Hollywood Casino Perryville,2025,June,Education Trust Fund (43%),2678725.96,16827716.3,32700901.89,USD
2026-02-04 23:32:37,JUNE-2025-CASINO-REVENUE-DATA.pdf,VLT Gaming Revenue - Hollywood Casino Perryville,2025,June,Hollywood Casino (42%),2613452.42,16404327.71,31885682.69,USD
2026-02-04 23:32:37,JUNE-2025-CASINO-REVENUE-DATA.pdf,VLT Gaming Revenue - Hollywood Casino Perryville,2025,June,Purse Dedication (6%),373748.84,2347764.2,4562422.53,USD
2026-02-04 23:32:37,JUNE-2025-CASINO-REVENUE-DATA.pdf,VLT Gaming Revenue - Hollywood Casino Perryville,2025,June,Local Impact Grants (5.5%),342616.39,2152260.15,4182464.82,USD
2026-02-04 23:32:37,JUNE-2025-CASINO-REVENUE-DATA.pdf,VLT Gaming Revenue - Hollywood Casino Perryville,2025,June,Race Tracks Facility Renewal Account (1%),62284.83,391222.55,760281.68,USD
2026-02-04 23:32:37,JUNE-2025-CASINO-REVENUE-DATA.pdf,VLT Gaming Revenue - Hollywood Casino Perryville,2025,June,Lottery (1%),62225.05,390579.18,759182.86,USD
2026-02-04 23:32:37,JUNE-2025-CASINO-REVENUE-DATA.pdf,VLT Gaming Revenue - Hollywood Casino Perryville,2025,June,"Small, Minority, Women Business / Commerce (1.5%)",93437.21,586941.03,1140605.61,USD
2026-02-04 23:32:37,JUNE-2025-CASINO-REVENUE-DATA.pdf,VLT Gaming Revenue - Hollywood Casino Perryville,2025,June,General Fund (0%),,0.0,0.0,USD
2026-02-04 23:32:37,JUNE-2025-CASINO-REVENUE-DATA.pdf,VLT Gaming Revenue - Hollywood Casino Perryville,2025,June,Total,6226490.7,39100811.12,75991542.08,USD
2026-02-04 23:32:37,JUNE-2025-CASINO-REVENUE-DATA.pdf,VLT Gaming Revenue - Rocky Gap Resort Casino,2025,June,Gross Terminal Revenue,4198789.01,22756681.76,47106009.11,USD
2026-02-04 23:32:37,JUNE-2025-CASINO-REVENUE-DATA.pdf,VLT Gaming Revenue - Rocky Gap Resort Casino,2025,June,Education Trust Fund (27%),1136842.98,6163970.8,12759363.89,USD
2026-02-04 23:32:37,JUNE-2025-CASINO-REVENUE-DATA.pdf,VLT Gaming Revenue - Rocky Gap Resort Casino,2025,June,Rocky Gap Resort Casino (58%),2431583.32,13175831.59,27273747.9,USD
2026-02-04 23:32:37,JUNE-2025-CASINO-REVENUE-DATA.pdf,VLT Gaming Revenue - Rocky Gap Resort Casino,2025,June,Purse Dedication (6%),252183.5,1366990.14,2829652.79,USD
2026-02-04 23:32:37,JUNE-2025-CASINO-REVENUE-DATA.pdf,VLT Gaming Revenue - Rocky Gap Resort Casino,2025,June,Local Impact Grants (5.5%),231189.56,1253206.74,2594122.76,USD
2026-02-04 23:32:37,JUNE-2025-CASINO-REVENUE-DATA.pdf,VLT Gaming Revenue - Rocky Gap Resort Casino,2025,June,Race Tracks Facility Renewal Account (1%),42019.91,227765.46,471471.61,USD
2026-02-04 23:32:37,JUNE-2025-CASINO-REVENUE-DATA.pdf,VLT Gaming Revenue - Rocky Gap Resort Casino,2025,June,Lottery (1%),41923.86,227169.49,470236.94,USD
2026-02-04 23:32:37,JUNE-2025-CASINO-REVENUE-DATA.pdf,VLT Gaming Revenue - Rocky Gap Resort Casino,2025,June,"Small, Minority, Women Business / Commerce (1.5%)",63045.88,341747.54,707413.22,USD
2026-02-04 23:32:37,JUNE-2025-CASINO-REVENUE-DATA.pdf,VLT Gaming Revenue - Rocky Gap Resort Casino,2025,June,General Fund (0%),,0.0,0.0,USD
2026-02-04 23:32:37,JUNE-2025-CASINO-REVENUE-DATA.pdf,VLT Gaming Revenue - Rocky Gap Resort Casino,2025,June,Total,4198789.01,22756681.76,47106009.11,USD
2026-02-04 23:32:37,JUNE-2025-CASINO-REVENUE-DATA.pdf,Table Games Revenue - MGM National Harbor,2025,June,Gross Terminal Revenue,26472847.17,164512026.75,327700566.36,USD
2026-02-04 23:32:37,JUNE-2025-CASINO-REVENUE-DATA.pdf,Table Games Revenue - MGM National Harbor,2025,June,Non-Banked Games,2049008.0,12165659.06,23915578.56,USD
2026-02-04 23:32:37,JUNE-2025-CASINO-REVENUE-DATA.pdf,Table Games Revenue - MGM National Harbor,2025,June,Banked Games,24423839.17,152346367.69,303784987.8,USD
2026-02-04 23:32:37,JUNE-2025-CASINO-REVENUE-DATA.pdf,Table Games Revenue - MGM National Harbor,2025,June,Total,26472847.17,164512026.75,327700566.36,USD
2026-02-04 23:32:37,JUNE-2025-CASINO-REVENUE-DATA.pdf,Table Games Revenue - MGM National Harbor,2025,June,Education Trust Fund (15%),3970927.08,24676804.02,49155084.96,USD
2026-02-04 23:32:37,JUNE-2025-CASINO-REVENUE-DATA.pdf,Table Games Revenue - MGM National Harbor,2025,June,Local Jurisdictions (5%),1323642.35,8225601.32,16385028.31,USD
2026-02-04 23:32:37,JUNE-2025-CASINO-REVENUE-DATA.pdf,Table Games Revenue - MGM National Harbor,2025,June,MGM National Harbor (80%),21178277.74,131609621.41,262160453.09,USD
2026-02-04 23:32:37,JUNE-2025-CASINO-REVENUE-DATA.pdf,Table Games Revenue - Live! Casino & Hotel,2025,June,Gross Terminal Revenue,16946825.73,99316484.27,201506453.06,USD
2026-02-04 23:32:37,JUNE-2025-CASINO-REVENUE-DATA.pdf,Table Games Revenue - Live! Casino & Hotel,2025,June,Non-Banked Games,1371433.0,8031336.0,15931167.0,USD
2026-02-04 23:32:37,JUNE-2025-CASINO-REVENUE-DATA.pdf,Table Games Revenue - Live! Casino & Hotel,2025,June,Banked Games,15575392.73,91285148.27,185575286.06,USD
2026-02-04 23:32:37,JUNE-2025-CASINO-REVENUE-DATA.pdf,Table Games Revenue - Live! Casino & Hotel,2025,June,Total,16946825.73,99316484.27,201506453.06,USD
2026-02-04 23:32:37,JUNE-2025-CASINO-REVENUE-DATA.pdf,Table Games Revenue - Live! Casino & Hotel,2025,June,Education Trust Fund (20%) after 12/8/16 (15%),2542023.86,14897472.64,30225967.96,USD
2026-02-04 23:32:37,JUNE-2025-CASINO-REVENUE-DATA.pdf,Table Games Revenue - Live! Casino & Hotel,2025,June,Local Jurisdictions (5%),847341.29,4965824.22,10075322.67,USD
2026-02-04 23:32:37,JUNE-2025-CASINO-REVENUE-DATA.pdf,Table Games Revenue - Live! Casino & Hotel,2025,June,Live! Casino & Hotel (80%),13557460.58,79453187.41,161205162.43,USD
2026-02-04 23:32:37,JUNE-2025-CASINO-REVENUE-DATA.pdf,Table Games Revenue - Horseshoe Casino,2025,June,Gross Terminal Revenue,4143549.49,25844910.56,50934676.51,USD
2026-02-04 23:32:37,JUNE-2025-CASINO-REVENUE-DATA.pdf,Table Games Revenue - Horseshoe Casino,2025,June,Non-Banked Games,214919.0,1904510.0,3588827.0,USD
2026-02-04 23:32:37,JUNE-2025-CASINO-REVENUE-DATA.pdf,Table Games Revenue - Horseshoe Casino,2025,June,Banked Games,3928630.49,23940400.56,47345849.51,USD
2026-02-04 23:32:37,JUNE-2025-CASINO-REVENUE-DATA.pdf,Table Games Revenue - Horseshoe Casino,2025,June,Total,4143549.49,25844910.56,50934676.51,USD
2026-02-04 23:32:37,JUNE-2025-CASINO-REVENUE-DATA.pdf,Table Games Revenue - Horseshoe Casino,2025,June,Education Trust Fund (20%) after 12/8/16 (15%),621532.42,3876736.58,7640201.47,USD
2026-02-04 23:32:37,JUNE-2025-CASINO-REVENUE-DATA.pdf,Table Games Revenue - Horseshoe Casino,2025,June,Local Jurisdictions (5%),207177.48,1292245.54,2546733.83,USD
2026-02-04 23:32:37,JUNE-2025-CASINO-REVENUE-DATA.pdf,Table Games Revenue - Horseshoe Casino,2025,June,Horseshoe Casino (80%),3314839.59,20675928.44,40747741.21,USD
2026-02-04 23:32:37,JUNE-2025-CASINO-REVENUE-DATA.pdf,Table Game Revenue - Ocean Downs Casino,2025,June,Gross Terminal Revenue,844558.0,3945594.7,8430740.87,USD
2026-02-04 23:32:37,JUNE-2025-CASINO-REVENUE-DATA.pdf,Table Game Revenue - Ocean Downs Casino,2025,June,Non-Banked Games,0.0,0.0,0.0,USD
2026-02-04 23:32:37,JUNE-2025-CASINO-REVENUE-DATA.pdf,Table Game Revenue - Ocean Downs Casino,2025,June,Banked Games,844558.0,3945594.7,8430740.87,USD
2026-02-04 23:32:37,JUNE-2025-CASINO-REVENUE-DATA.pdf,Table Game Revenue - Ocean Downs Casino,2025,June,Total,844558.0,3945594.7,8430740.87,USD
2026-02-04 23:32:37,JUNE-2025-CASINO-REVENUE-DATA.pdf,Table Game Revenue - Ocean Downs Casino,2025,June,Education Trust Fund (20%) after 12/8/16 (15%),126683.7,591839.2,1264611.13,USD
2026-02-04 23:32:37,JUNE-2025-CASINO-REVENUE-DATA.pdf,Table Game Revenue - Ocean Downs Casino,2025,June,Local Jurisdictions (5%),42227.9,197279.74,421537.05,USD
2026-02-04 23:32:37,JUNE-2025-CASINO-REVENUE-DATA.pdf,Table Game Revenue - Ocean Downs Casino,2025,June,Ocean Downs Casino (80%),675646.4,3156475.76,6744592.69,USD
2026-02-04 23:32:37,JUNE-2025-CASINO-REVENUE-DATA.pdf,Table Game Revenue - Hollywood Casino Perryville,2025,June,Gross Terminal Revenue,1016716.0,6324795.91,12638229.79,USD
2026-02-04 23:32:37,JUNE-2025-CASINO-REVENUE-DATA.pdf,Table Game Revenue - Hollywood Casino Perryville,2025,June,Non-Banked Games,124786.0,790202.0,1626378.0,USD
